ressort,url,initial_status,final_status,title,description,hreflang,canonical_url,uses_gsb
BMDV,https://www.fba.bund.de,302,200,FBA  -  Fernstraßen-Bundesamt: Die Aufsichts- und Genehmigungsbehörde für Autobahnen in Deutschland,Das FBA ist eine unabhängige Aufsichts- und Genehmigungsbehörde für die Bundesautobahnen und sonstige Bundesfernstraßen.,,http://www.fba.bund.de/DE/Home/home_node.html,True
BMDV,https://www.fewis.dwd.de,401,401,,,,,
BMDV,https://www.fgeo.wsv.de,302,200,GDWS  -  Fachstelle für Geodäsie und Geoinformatik der WSV (FGeo-WSV),,,https://www.gdws.wsv.bund.de/DE/service/karten/00_FGeoWSV/FGeoWSV-node.html,True
BMDV,https://www.fgs.wsv.de,302,200,GDWS  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.gdws.wsv.bund.de/DE/startseite/startseite_node.html,True
BMDV,https://www.flugmet.de,200,200,Flugwetter,,,,False
BMDV,https://www.flugmet.eu,200,200,Flugwetter,,,,False
BMDV,https://www.flugwetter-beratung.de,302,403,,,,,
BMDV,https://www.flugwetter.de,200,200,Flugwetter,,,,False
BMDV,https://www.flugwetter.eu,200,200,Flugwetter,,,,False
BMDV,https://www.flugwetterberatung.de,302,200,Wetter und Klima - Deutscher Wetterdienst   -  Individuelle Flugwetterberatung,,,https://www.dwd.de/DE/leistungen/lf_02_individuelle_flugwetterberatung/individuelle_flugwetterberatung_node.html,True
BMDV,https://www.fmm.wsv.de,302,200,GDWS  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.gdws.wsv.bund.de/DE/startseite/startseite_node.html,True
BMDV,https://www.fmn.wsv.de,unavailable,unavailable,,,,,
BMDV,https://www.fms-qs.klivo.de,unavailable,unavailable,,,,,
BMDV,https://www.fms.klivo.de,200,200,Wetter- und Klimainformationen für Premiumkunden - Deutscher Wetterdienst - Startseite,Wetter- und Klimainformationen für Premiumkunden vom Deutscher Wetterdienst,,,False
BMDV,https://www.fms.wsv.de,302,404,,,,,
BMDV,https://www.fmsw.wsv.de,302,404,,,,,
BMDV,https://www.foerderfibel.bund.de,302,200,Mobilitätsforum Bund  -  Förderfibel,,,https://www.mobilitaetsforum.bund.de/SiteGlobals/Forms/Suche/Foerderfibel_Formular.html?queryResultId=null&pageNo=0,True
BMDV,https://www.formular-qs.klivo.de,unavailable,unavailable,,,,,
BMDV,https://www.formular.klivo.de,200,200,Wetter- und Klimainformationen für Premiumkunden - Deutscher Wetterdienst - Startseite,Wetter- und Klimainformationen für Premiumkunden vom Deutscher Wetterdienst,,,False
BMDV,https://www.fvt.wsv.de,302,200,ABVT  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.abvt.wsv.de/Webs/WSA/ABVT/DE/Startseite/startseite_node.html,True
BMDV,https://www.gcos.de,302,200,GCOS - Deutscher Wetterdienst   -  Homepage,Homepage des deutschsprachigen Auftritts,,https://gcos.dwd.de/DWD-GCOS/DE/home/home_node.html,True
BMDV,https://www.gdws.wsv.bund.de,302,200,GDWS  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.gdws.wsv.bund.de/DE/startseite/startseite_node.html,True
BMDV,https://www.gdws.wsv.de,302,200,GDWS  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.gdws.wsv.bund.de/DE/startseite/startseite_node.html,True
BMDV,https://www.geg.bund.de,301,200,GEG-Infoportal  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.bbsr-geg.bund.de/GEGPortal/DE/Home/home_node.html,True
BMDV,https://www.gemstat.org,301,200,GEMStat - The global water quality database,The Global Freshwater Quality Database GEMStat provides scientifically-sound data and information on the state and trend of global inland water quality.,,https://gemstat.org/,False
BMDV,https://www.gender-index.de,302,404,,,,,
BMDV,https://www.genderindex.de,302,404,,,,,
BMDV,https://www.geoseaportal.de,302,200,GeoSeaPortal,GeoSeaPortal,,,False
BMDV,https://www.gesamtkonzept-elbe.bund.de,302,200,Projektseite Gesamtkonzept Elbe  -  Startseite,Das Gesamtkonzept Elbe dient als strategisches Konzept für die Entwicklung der deutschen Binnenelbe und ihrer Auen und wurde 2017 von zwei Bundesministerien und neun Bundesländern verabschiedet.,,https://www.gesamtkonzept-elbe.de/Webs/Projektseite/GkElbe2020/DE/Home/home_node.html,True
BMDV,https://www.gesamtkonzept-elbe.de,302,200,Projektseite Gesamtkonzept Elbe  -  Startseite,Das Gesamtkonzept Elbe dient als strategisches Konzept für die Entwicklung der deutschen Binnenelbe und ihrer Auen und wurde 2017 von zwei Bundesministerien und neun Bundesländern verabschiedet.,,https://www.gesamtkonzept-elbe.de/Webs/Projektseite/GkElbe2020/DE/Home/home_node.html,True
BMDV,https://www.gesundheitswetter.eu,302,403,,,,,
BMDV,https://www.goesselthalmuehle.wsv.de,302,200,Projektseite Erlebniswelt Wasserstraße  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.erlebniswelt-wasserstrasse.wsv.de/Webs/Projektseite/Erlebniswelt-Wasserstrasse/DE/01_Startseite/startseite_node.html,True
BMDV,https://www.gsnmc.dwd.de,302,200,GCOS - Deutscher Wetterdienst   -  GSNMC - Global Climate Observing System Surface Network Monitoring Centre,,,https://gcos.dwd.de/DWD-GCOS/DE/nationalebeitraege/dienstleistungenfuergcos/zentrenqualitaetssicherung/gsmnc/gsnmc_node.html,True
BMDV,https://www.gsnmc.eu,302,403,,,,,
BMDV,https://www.gtn-h.info,200,200,Startseite - GTN-H | Global Terrestrial Network – Hydrology,"© Dr. Patrick Wagner Global Terrestrial Network – Hydrology GTN-H links existing networks and systems for integrated observations of the global water cycle. The network was established in 2001 as a „network of networks“ to support a range of climate and water resource objectives, building on existing networks and data centres, and producing value-added products […]",,https://www.gtn-h.info/,False
BMDV,https://www.havariekommando.de,302,200,Havariekommando | Maritimes Notfallmanagement auf Nord- und Ostsee,"Wir gewährleisten ein gemeinsames maritimes Notfallmanagement auf Nord- und Ostsee. Bereit, wenn wir gebraucht werden!",,https://www.havariekommando.de/DE/startseite/startseite-node.html,True
BMDV,https://www.henry.baw.de,unavailable,unavailable,,,,,
BMDV,https://www.informationszentrum-plattenbau.de,302,200,Suche in Findbüchern,,,,False
BMDV,https://www.intelligente-bruecke.de,302,200,Intelligente Brücke  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.intelligentebruecke.de/ibruecke/DE/Home/home_node.html,True
BMDV,https://www.intelligentebruecke.de,302,200,Intelligente Brücke  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.intelligentebruecke.de/ibruecke/DE/Home/home_node.html,True
BMDV,https://www.interreg.de,302,200,INTERREG  -  Startseite,"Startseite des Bundesinstituts für Bau-, Stadt- und Raumforschung (BBSR) zu Interreg B. ",,https://www.interreg.de/INTERREG2021/DE/Startseite/home_node.html,True
BMDV,https://www.investitionspakt-sportstaetten.de,302,200,Städtebauförderung  -  Investitionspakt Sportstätten,"Sportstätten tragen als Teil der sozialen Infrastruktur zur Realisierung vielfältiger gesundheits-, sozial- und stadtentwicklungspolitischer Ziele der Kommunen bei. Als Orte der Bewegung und Begegnung unterstützen sie den Gemeinschaftssinn. Ausreichend verfügbare, baulich gut ausgestattete und barrierefreie Sportstätten sind Teil der Daseinsvorsorge und ein wertvoller Baustein für eine nachhaltige städtebauliche Entwicklung.",,https://www.staedtebaufoerderung.info/DE/WeitereProgramme/InvestitionspaktSportstaetten/sportstaetten_node.html,True
BMDV,https://www.izw-campus.baw.de,unavailable,unavailable,,,,,
BMDV,https://www.izw.baw.de,unavailable,unavailable,,,,,
BMDV,https://www.karriere.wsv.bund.de,302,200,Karriere bei der Wasserstraßen- und Schifffahrtsverwaltung des Bundes  Startseite,Karriereseite der Wasserstraßen- und Schifffahrtsverwaltung des Bundes,,https://www.karriere.wsv.de/Webs/Karriere/DE/Home/home_node.html,True
BMDV,https://www.karriere.wsv.de,302,200,Karriere bei der Wasserstraßen- und Schifffahrtsverwaltung des Bundes  Startseite,Karriereseite der Wasserstraßen- und Schifffahrtsverwaltung des Bundes,,https://www.karriere.wsv.de/Webs/Karriere/DE/Home/home_node.html,True
BMDV,https://www.kba-portal.de,302,200,Kraftfahrt-Bundesamt  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.kba.de/DE/Home/home_node.html,True
BMDV,https://www.kba.de,302,200,Kraftfahrt-Bundesamt  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.kba.de/DE/Home/home_node.html,True
BMDV,https://www.kbaportal.de,302,200,Kraftfahrt-Bundesamt  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.kba.de/DE/Home/home_node.html,True
BMDV,https://www.kfki.baw.de,unavailable,unavailable,,,,,
BMDV,https://www.kinderunfallatlas.de,401,401,,,,,
BMDV,https://www.klima-stadt-raum.de,302,200,BBSR-KlimaStadtRaum Portal  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.klimastadtraum.de/DE/Home/home_node.html,True
BMDV,https://www.klimadaten.eu,302,200,Wetter und Klima - Deutscher Wetterdienst   -  CDC (Climate Data Center),CDC (Climate Data Centre),,https://www.dwd.de/DE/klimaumwelt/cdc/cdc_node.html,True
BMDV,https://www.klimadeutschland.de,302,200,Wetter und Klima - Deutscher Wetterdienst   -  Klimaüberwachung - Deutschland,Klimaüberwachung/Klimawandel,,https://www.dwd.de/DE/klimaumwelt/klimaueberwachung/deutschland/deutschland_node.html,True
BMDV,https://www.klimadienste.de,302,200,Deutscher Klimadienst DKD,Deutscher Klimadienst als nationale Umsetung des GFCS,,https://www.deutschesklimaportal.de/DE/Themen/4_DKD/DKD.html,True
BMDV,https://www.klimamonitoring.de,302,403,,,,,
BMDV,https://www.klimaservices.de,301,200,Deutsches Klimaportal  |  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.deutschesklimaportal.de/DE/Home/home_node.html,True
BMDV,https://www.klimastadtraum.de,302,200,BBSR-KlimaStadtRaum Portal  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.klimastadtraum.de/DE/Home/home_node.html,True
BMDV,https://www.klimaueberwachung.de,302,403,,,,,
BMDV,https://www.kraftfahrt-bundesamt.de,302,200,Kraftfahrt-Bundesamt  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.kba.de/DE/Home/home_node.html,True
BMDV,https://www.kraftfahrtbundesamt.de,302,200,Kraftfahrt-Bundesamt  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.kba.de/DE/Home/home_node.html,True
BMDV,https://www.kraftfahrzeug-bundesamt.de,302,200,Kraftfahrt-Bundesamt  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.kba.de/DE/Home/home_node.html,True
BMDV,https://www.kraftfahrzeugbundesamt.de,302,200,Kraftfahrt-Bundesamt  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.kba.de/DE/Home/home_node.html,True
BMDV,https://www.ksb.dwd.de,302,403,,,,,
BMDV,https://www.kuestenwache.de,301,200,Maritimes Sicherheitszentrum  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.msz-cuxhaven.de/DE/Home/home_node.html,True
BMDV,https://www.kunst-am-bau-in-deutschland.de,302,200,BBR  -  Kunst am Bau,Kunst am Bau ist integrales Element der Baukultur in Deutschland und Teil der Bauherrenaufgabe des Bundes.,,https://www.bbr.bund.de/BBR/DE/KunstamBau/kunstambau_node.html,True
BMDV,https://www.kvb.bund.de,302,200,KVB-Internet  -  Startseite,Die Krankenversorgung der Bundesbahnbeamten (KVB) ist eine Körperschaft des öffentlichen Rechts und eine betriebliche Sozialeinrichtung des Bundeseisenbahnvermögens (BEV).,,https://www.kvb.bund.de/DE/Startseite.html,True
BMDV,https://www.laermkartierung1.eisenbahn-bundesamt.de,unavailable,unavailable,,,,,
BMDV,https://www.laermmonitoring.de,301,200,Startseite - Lärmmonitoring des Eisenbahn-Bundesamtes,,,,False
BMDV,https://www.lba.de,302,200,Luftfahrt Bundesamt  -  LBA,Homepage des deutschsprachigen Auftritts,,https://www.lba.de/DE/Home/home_node.html,True
BMDV,https://www.lenkungskreis.de,302,200,Lenkungskreis  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.lenkungskreis.de/ERA/DE/home_node.html,True
BMDV,https://www.lsg.wsv.de,302,200,WSA Oberrhein  -  Startseite WSA Oberrhein,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-oberrhein.wsv.de/Webs/WSA/Oberrhein/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.luftfahrt-produkte.de,302,200,Wetter und Klima - Deutscher Wetterdienst   -  Luftfahrt,Wetter,,https://www.dwd.de/DE/fachnutzer/luftfahrt/luftfahrt_node.html,True
BMDV,https://www.machtstadtgemeinsam.de,302,200,Nationale Stadtentwicklungspolitik  -  macht Stadt gemeinsam!,macht Stadt gemeinsam!,,https://www.nationale-stadtentwicklungspolitik.de/NSPWeb/DE/Plattform/macht-Stadt-gemeinsam/macht-Stadt-gemeinsam_node.html,True
BMDV,https://www.makau.bast.de,unavailable,unavailable,,,,,
BMDV,https://www.masterplan-freizeitschifffahrt.bund.de,301,200,Masterplan Freizeitschifffahrt - Start,Der Masterplan Freizeitschifffahrt des Bundesministeriums für Digitales und Verkehr (BMDV) richtet den strategischen Fokus auf die Sport- und Freizeitschifffahrt sowie den Wassertourismus im Binnenbereich.,,,False
BMDV,https://www.mdi-de.org,301,200,MDI-DE-Portal,"KÃ¼sten- & Meeresdaten fÃ¼r die Nordsee und Ostsee, im MDI-DE Geoportal Kartenviewer, kostenfrei als Dienste mit Metadaten zustÃ¤ndiger BehÃ¶rden bereitgestellt.",,,False
BMDV,https://www.medizinwetter.eu,302,200,Wetter und Klima - Deutscher Wetterdienst   -  Gesundheit,Gesundheit,,https://www.dwd.de/DE/klimaumwelt/ku_beratung/gesundheit/gesundheit_node.html,True
BMDV,https://www.met-briefing.aero,302,200,Flugwetter,,,,False
BMDV,https://www.metbriefing.aero,302,200,Flugwetter,,,,False
BMDV,https://www.mobilitaetsforum-bund.bund.de,301,200,Mobilitätsforum Bund  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.mobilitaetsforum.bund.de/DE/Home/home_node.html,True
BMDV,https://www.mobilitaetsforum-bund.de,302,200,Mobilitätsforum Bund  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.mobilitaetsforum.bund.de/DE/Home/home_node.html,True
BMDV,https://www.mobilitaetsforum.bund.de,302,200,Mobilitätsforum Bund  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.mobilitaetsforum.bund.de/DE/Home/home_node.html,True
BMDV,https://www.msz-cuxhaven.com,301,200,Maritimes Sicherheitszentrum  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.msz-cuxhaven.de/DE/Home/home_node.html,True
BMDV,https://www.msz-cuxhaven.de,302,200,Maritimes Sicherheitszentrum  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.msz-cuxhaven.de/DE/Home/home_node.html,True
BMDV,https://www.msz-cuxhaven.info,301,200,Maritimes Sicherheitszentrum  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.msz-cuxhaven.de/DE/Home/home_node.html,True
BMDV,https://www.msz-cuxhaven.org,301,200,Maritimes Sicherheitszentrum  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.msz-cuxhaven.de/DE/Home/home_node.html,True
BMDV,https://www.national-urban-development-germany.de,302,200,Nationale Stadtentwicklungspolitik  -  Home,Home,,https://www.nationale-stadtentwicklungspolitik.de/NSPWeb/EN/Home/home_node.html,True
BMDV,https://www.nationale-stadtentwicklungspolitik.de,302,200,Nationale Stadtentwicklungspolitik  -  Home,Startseite der Webseite zur Nationalen Stadtentwicklungspolitik,,https://www.nationale-stadtentwicklungspolitik.de/NSPWeb/DE/Home/home_node.html,True
BMDV,https://www.nationale-staedtebauprojekte.de,302,200,Nationale Projekte des Städtebaus  -  Startseite,,,https://www.nationale-staedtebauprojekte.de/NPS/DE/Home/home_node.html,True
BMDV,https://www.nationalestelleverkehr.de,302,200,nast  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://nationalestelleverkehr.de/nast/DE/Home/home_node.html,True
BMDV,https://www.naturgefahrenforschung.de,302,200,Wetter und Klima - Deutscher Wetterdienst   -  Leistungen - Naturgefahren-Forschung (Veröffentlichung),In der gemeinsamen Publikation des GeoForschungsZentrums (GFZ) Potsdam und des Deutschen Wetterdienstes (DWD) werden die für Deutschland relevanten geophysikalischen und atmosphärischen Naturgefahren vorgestellt.,,https://www.dwd.de/DE/leistungen/naturgefahrenforschung/naturgefahrenforschung.html,True
BMDV,https://www.network-crossborderdata.eu,302,200,Experience,,,,False
BMDV,https://www.netzbeirat.de,302,200,Netzbeirat  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.netzbeirat.de/NB/DE/home_node.html,True
BMDV,https://www.pcmet.com,200,200,Flugwetter,,,,False
BMDV,https://www.pcmet.de,200,200,Flugwetter,,,,False
BMDV,https://www.pcmet.eu,200,200,Flugwetter,,,,False
BMDV,https://www.pianc.baw.de,unavailable,unavailable,,,,,
BMDV,https://www.plastic-network.org,200,200,"About - PLA-NET, THE PLASTIC NETWORK","Plastic waste has become a global threat to the aquatic environment. Since the 1950s, the plastic production has increased exponentially from 1.7 Mt (million metric tons) to 335 Mt in 2016 (PlasticsEurope 2017). Inappropriate disposal, so-called littering of plastics, leads to an increasing presence in the natural environment.",,/,False
BMDV,https://www.pollenflugvorhersage.eu,302,200,Wetter und Klima - Deutscher Wetterdienst   -  Leistungen - Pollenflug-Gefahrenindex,"Vorhersage der Pollenbelastung für acht der allergologisch bedeutsamsten Pollen in Deutschland: Hasel, Erle, Esche, Birke, Süßgräser, Roggen, Beifuß und Ambrosia.",,https://www.dwd.de/DE/leistungen/gefahrenindizespollen/gefahrenindexpollen.html,True
BMDV,https://www.projekt-aifri.de,302,200,DZSF  -  Projekte - AIFRI,,,https://www.dzsf.bund.de/SharedDocs/Standardartikel/DZSF/Projekte/Projekt_103_AIFRI.html,True
BMDV,https://www.projekt-balin.de,302,200,BALIN  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.projekt-balin.de/WebS/BALIN/DE/home_node.html,True
BMDV,https://www.projekt-ndeface-v.de,302,200,DZSF  -  Projekte - NDEface-V,,,https://www.dzsf.bund.de/SharedDocs/Standardartikel/DZSF/Projekte/Projekt_173_NDEFace.html,True
BMDV,https://www.projekt-railvitalitree.de,302,200,DZSF  -  Projekte - RailVitaliTree,,,https://www.dzsf.bund.de/SharedDocs/Standardartikel/DZSF/Projekte/Projekt_168_RailVitaliTree.html,True
BMDV,https://www.projekt-senschiene.de,302,200,DZSF  -  Projekte - SENSchiene,,,https://www.dzsf.bund.de/SharedDocs/Standardartikel/DZSF/Projekte/Projekt_125_SENSchiene.html,True
BMDV,https://www.projekt-zug.de,302,200,ZuG  -  Startseite,Startseite,,https://www.projekt-zug.de/ZuG/DE/startseite_node.html,True
BMDV,https://www.raumbeobachtung.de,302,200,BBSR  -  Raumbeobachtung,Das BBSR entwickelt und pflegt im Rahmen der im Raumordnungsgesetz verankerten Raumbeobachtung einschlägige Informationssysteme.,,https://www.bbsr.bund.de/BBSR/DE/forschung/raumbeobachtung/_node.html,True
BMDV,https://www.rccra6.org,302,200,RCC - Deutscher Wetterdienst   -  Homepage,Homepage des deutschsprachigen Auftritts,,https://rcc.dwd.de/DWD-RCC/EN/home/home_node.html,True
BMDV,https://www.reedereizentrum.wsv.de,302,200,Reedereizentrum WSV  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.reedereizentrum.wsv.de/Webs/WSA/ReeZ/Startseite/startseite_node.html,True
BMDV,https://www.reez.wsv.de,302,200,Reedereizentrum WSV  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.reedereizentrum.wsv.de/Webs/WSA/ReeZ/Startseite/startseite_node.html,True
BMDV,https://www.region-gestalten.bund.de,302,200,Region gestalten  -  Startseite,Region gestalten ist ein Bundesprogramm des BMWSB in Zusammenarbeit mit dem BBSR zur Förderung gleichwertiger Lebensverhältnisse in den ländlichen und strukturschwachen Räumen Deutschlands. ,,https://www.region-gestalten.bund.de/Region/DE/Home/home_node.html,True
BMDV,https://www.region-gestalten.de,unavailable,unavailable,,,,,
BMDV,https://www.regionen-gestalten.bund.de,302,200,Region gestalten  -  Startseite,Region gestalten ist ein Bundesprogramm des BMWSB in Zusammenarbeit mit dem BBSR zur Förderung gleichwertiger Lebensverhältnisse in den ländlichen und strukturschwachen Räumen Deutschlands. ,,https://www.region-gestalten.bund.de/Region/DE/Home/home_node.html,True
BMDV,https://www.regionengestalten.bund.de,302,200,Region gestalten  -  Startseite,Region gestalten ist ein Bundesprogramm des BMWSB in Zusammenarbeit mit dem BBSR zur Förderung gleichwertiger Lebensverhältnisse in den ländlichen und strukturschwachen Räumen Deutschlands. ,,https://www.region-gestalten.bund.de/Region/DE/Home/home_node.html,True
BMDV,https://www.regiongestalten.bund.de,302,200,Region gestalten  -  Startseite,Region gestalten ist ein Bundesprogramm des BMWSB in Zusammenarbeit mit dem BBSR zur Förderung gleichwertiger Lebensverhältnisse in den ländlichen und strukturschwachen Räumen Deutschlands. ,,https://www.region-gestalten.bund.de/Region/DE/Home/home_node.html,True
BMDV,https://www.regiongestalten.de,unavailable,unavailable,,,,,
BMDV,https://www.schifffahrtsabgaben.de,302,200,GDWS  -  Schifffahrtsabgaben,,,https://www.gdws.wsv.bund.de/DE/service/schifffahrtsabgaben/schifffahrtsabgaben-node.html,True
BMDV,https://www.schifffahrtsschule.wsv.de,302,200,Wasser- und Schifffahrtsschule der WSV  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.schifffahrtsschule.wsv.de/Webs/Schifffahrtsschule/DE/startseite/startseite_node.html,True
BMDV,https://www.schleuse-erlangen.wsv.de,302,200,Projektseite Schleuse-Erlangen  -  Projektseite Schleuse Erlangen,Homepage des deutschsprachigen Auftritts,,https://www.schleuse-erlangen.wsv.de/Webs/Projektseite/Schleuse-Erlangen/DE/01_Startseite/startseite_node.html,True
BMDV,https://www.schleuse-kriegenbrunn.wsv.de,302,200,Projektseite Schleuse-Kriegenbrunn  -  Projektseite Schleuse Kriegenbrunn,Homepage des deutschsprachigen Auftritts,,https://www.schleuse-kriegenbrunn.wsv.de/Webs/Projektseite/Schleuse-Kriegenbrunn/DE/01_Startseite/startseite_node.html,True
BMDV,https://www.seewis.de,302,200,Wetter und Klima - Deutscher Wetterdienst   -  Seewis,Seitenvorlage mit Artikel,,https://www.dwd.de/DE/fachnutzer/schifffahrt/maritimeinformationssysteme/seewis/_node.html,True
BMDV,https://www.segelflugwetter.de,302,403,,,,,
BMDV,https://www.segelflugwetter.eu,302,200,Wetter und Klima - Deutscher Wetterdienst   -  Soaring,,,https://www.dwd.de/EN/specialusers/aviation/cg_soaring/soaring_node.html,True
BMDV,https://www.siket.org,302,200,SIKET  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.siket.org/SIKET/home_node.html,True
BMDV,https://www.staedtebaufoerderung.info,302,200,Städtebauförderung  -  Startseite der Städtebauförderung,,,https://www.staedtebaufoerderung.info/DE/Startseite/startseite_node.html,True
BMDV,https://www.staedtebaulicher-denkmalschutz.de,302,200,Städtebauförderung  -  Startseite der Städtebauförderung,,,https://www.staedtebaufoerderung.info/DE/Startseite/startseite_node.html,True
BMDV,https://www.staustufe-obernau.wsv.de,302,200,Projektseite Staustufe-Obernau  -  Projektseite Neubau der Staustufe Obernau,Homepage des deutschsprachigen Auftritts,,https://www.staustufe-obernau.wsv.de/Webs/Projektseite/Staustufe-Obernau/DE/Startseite/startseite_node.html,True
BMDV,https://www.sturmflutwarndienst.de,200,200,Sturmflut-Information ,Sturmflutwarnungen des Bundesamts fur Seeschifffahrt und Hydrographie,,,False
BMDV,https://www.sturmflutwarnungen.de,200,200,Sturmflut-Information ,Sturmflutwarnungen des Bundesamts fur Seeschifffahrt und Hydrographie,,,False
BMDV,https://www.testfeldmonitor.de,302,200,Testfeldmonitoring  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.testfeldmonitor.de/Testfeldmonitoring/DE/Home/home_node.html,True
BMDV,https://www.tfnw.wsv.de,302,200,GDWS  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.gdws.wsv.bund.de/DE/startseite/startseite_node.html,True
BMDV,https://www.tzms.wsv.de,302,200,GDWS  -  Trainingszentrum Maritime Schiffssicherheit der WSV,,,https://www.gdws.wsv.bund.de/DE/gdws/Bildungseinrichtungen/TZMS/TZMS-node.html,True
BMDV,https://www.uv-index.de,302,403,,,,,
BMDV,https://www.uv-index.eu,301,200,Deutscher Wetterdienst - Forecasts of UV Index and erythemal effective UV dose,UVI weltweit UV-Index Vorhersage Deutscher Wetterdienst,,,False
BMDV,https://www.verkehrszentralregister.de,302,200,Kraftfahrt-Bundesamt  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.kba.de/DE/Home/home_node.html,True
BMDV,https://www.vertiefung-seekanal-rostock.wsv.de,302,200,Seekanal-Rostock  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.vertiefung-seekanal-rostock.wsv.de/Webs/Projektseite/Seekanal-Rostock/DE/01_Startseite/startseite_node.html,True
BMDV,https://www.warnwetterapp.de,200,200,WarnWetter-App,,,,False
BMDV,https://www.waterandchange.org,301,200,ICWRGC – International Centre for Water Resources and Global Change | UNESCO Category 2 Center,,"de, en",https://waterandchange.org/,False
BMDV,https://www.werkstatt-stadt.de,302,200,,,,,False
BMDV,https://www.weseranpassung.wsv.de,302,200,Weseranpassung  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.weseranpassung.wsv.de/Webs/Projektseite/Weseranpassung/DE/01_Startseite/startseite_node.html,True
BMDV,https://www.wetter.dwd.de,302,200,Wetter und Klima - Deutscher Wetterdienst   -  Das Aktuelle Deutschlandwetter,"Warnungen und  Wettervorhersagen vor Ort, in Deutschland, Europa und weltweit ",,https://www.dwd.de/DE/wetter/wetter_node.html,True
BMDV,https://www.wettergefahren.de,200,200,Deutscher Wetterdienst - Startseite,Aktuelles Wetter und Wetterwarnungen vom Deutschen Wetterdienst,,,False
BMDV,https://www.wetterlexikon.eu,302,200,Wetter und Klima - Deutscher Wetterdienst   -  Glossar,Wetterlexikon Übersicht,,https://www.dwd.de/DE/service/lexikon/lexikon_node.html,True
BMDV,https://www.wetterwarnungen.eu,302,200,Wetter und Klima - Deutscher Wetterdienst   -  Warnings,Warning management,,https://www.dwd.de/EN/weather/warnings/warnings_node.html,True
BMDV,https://www.wiki.baw.de,unavailable,unavailable,,,,,
BMDV,https://www.wna-aschaffenburg.wsv.de,302,200,WNA Aschaffenburg  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wna-aschaffenburg.wsv.de/Webs/WNA/WNA-Aschaffenburg/DE/Startseite/startseite_node.html,True
